epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,1213.65,1.1167,0.88577,1.27493,0.77053,0.69944,0.75428,0.51039,1.18771,0.91197,1.13368,0.00094555,0.00094555,0.00094555
57,1234.98,1.13058,0.88375,1.27562,0.76533,0.72141,0.77092,0.51958,1.1603,0.87693,1.11527,0.00094456,0.00094456,0.00094456
58,1256.43,1.11198,0.87625,1.25127,0.80735,0.65028,0.74528,0.48527,1.22823,0.94789,1.1737,0.00094357,0.00094357,0.00094357
59,1277.9,1.12692,0.88209,1.27689,0.84459,0.66974,0.77317,0.51422,1.19194,0.86136,1.15711,0.00094258,0.00094258,0.00094258
60,1299.21,1.11529,0.90014,1.26202,0.78487,0.68868,0.74156,0.52026,1.09182,0.87514,1.10543,0.00094159,0.00094159,0.00094159
61,1320.52,1.12128,0.89016,1.26733,0.84708,0.64721,0.74479,0.51668,1.10636,0.88827,1.12723,0.0009406,0.0009406,0.0009406
62,1341.96,1.1144,0.88088,1.26495,0.81219,0.68305,0.75324,0.49813,1.19332,0.91252,1.13502,0.00093961,0.00093961,0.00093961
63,1363.28,1.09451,0.8721,1.24651,0.81583,0.69841,0.77386,0.52517,1.1216,0.86629,1.1012,0.00093862,0.00093862,0.00093862
64,1384.68,1.10796,0.86141,1.23931,0.81626,0.69892,0.78654,0.54068,1.08669,0.8309,1.09209,0.00093763,0.00093763,0.00093763
65,1406.26,1.08268,0.84341,1.23738,0.81527,0.72606,0.78855,0.54333,1.07659,0.8148,1.08273,0.00093664,0.00093664,0.00093664
66,1427.78,1.09426,0.84798,1.24855,0.77606,0.702,0.75523,0.53593,1.07457,0.87793,1.09811,0.00093565,0.00093565,0.00093565
67,1448.99,1.06735,0.82906,1.24608,0.86723,0.67998,0.77497,0.53706,1.10109,0.84293,1.09756,0.00093466,0.00093466,0.00093466
68,1470.28,1.08516,0.83779,1.25517,0.85111,0.70832,0.78337,0.55699,1.05545,0.80264,1.10366,0.00093367,0.00093367,0.00093367
69,1491.89,1.08508,0.82662,1.2372,0.85049,0.68152,0.78892,0.56156,1.04479,0.81214,1.08892,0.00093268,0.00093268,0.00093268
70,1514.76,1.07691,0.83418,1.22777,0.86409,0.6934,0.79299,0.54006,1.11542,0.80786,1.09762,0.00093169,0.00093169,0.00093169
71,1537.1,1.06343,0.81484,1.23415,0.85534,0.67818,0.781,0.549,1.06282,0.84178,1.08325,0.0009307,0.0009307,0.0009307
72,1559.97,1.09798,0.83371,1.24915,0.85124,0.67947,0.77669,0.53388,1.11029,0.81379,1.09482,0.00092971,0.00092971,0.00092971
73,1582.91,1.05301,0.80267,1.21575,0.81895,0.7148,0.78957,0.54878,1.07552,0.79001,1.07513,0.00092872,0.00092872,0.00092872
74,1605.86,1.0529,0.82254,1.2332,0.86435,0.68187,0.78743,0.53917,1.13283,0.83626,1.11074,0.00092773,0.00092773,0.00092773
75,1628.72,1.00488,0.76894,1.1878,0.82286,0.64219,0.73968,0.5201,1.07382,0.89903,1.10994,0.00092674,0.00092674,0.00092674
76,1651.51,1.05581,0.80505,1.22212,0.84212,0.69739,0.78632,0.54172,1.08788,0.81625,1.08752,0.00092575,0.00092575,0.00092575
77,1674.2,1.02703,0.78549,1.20553,0.84501,0.66974,0.77456,0.55186,1.00478,0.83843,1.07355,0.00092476,0.00092476,0.00092476
78,1697.12,1.03021,0.77356,1.20374,0.83963,0.69892,0.79406,0.55938,1.06317,0.78099,1.07124,0.00092377,0.00092377,0.00092377
79,1720.02,1.01624,0.77965,1.20923,0.83536,0.70763,0.80071,0.58161,0.99343,0.73205,1.06195,0.00092278,0.00092278,0.00092278
80,1743.11,1.01191,0.77712,1.21563,0.84751,0.6972,0.79707,0.57184,0.99018,0.75744,1.06584,0.00092179,0.00092179,0.00092179
81,1765.92,1.00294,0.76417,1.196,0.86388,0.69544,0.79676,0.57623,1.0021,0.73869,1.06363,0.0009208,0.0009208,0.0009208
82,1789.05,1.02464,0.75634,1.20068,0.89207,0.68305,0.80828,0.58001,1.00352,0.74462,1.06125,0.00091981,0.00091981,0.00091981
83,1812.13,1.01497,0.76439,1.20869,0.85545,0.68785,0.79063,0.56768,1.00837,0.77441,1.05824,0.00091882,0.00091882,0.00091882
84,1835.24,1.00645,0.76805,1.18603,0.84469,0.69618,0.79105,0.57733,0.98773,0.7795,1.07184,0.00091783,0.00091783,0.00091783
85,1858,1.01907,0.76616,1.19122,0.86871,0.72164,0.81452,0.59152,0.95448,0.72553,1.04339,0.00091684,0.00091684,0.00091684
86,1880.98,0.98691,0.73473,1.1941,0.8524,0.70302,0.79829,0.58015,0.98731,0.77374,1.06675,0.00091585,0.00091585,0.00091585
87,1903.75,1.00103,0.73817,1.19731,0.86421,0.71689,0.8072,0.58851,0.97064,0.73652,1.06619,0.00091486,0.00091486,0.00091486
88,1926.69,0.98948,0.75122,1.17844,0.83427,0.70456,0.80174,0.57826,0.99113,0.75204,1.0499,0.00091387,0.00091387,0.00091387
89,1949.64,0.9898,0.77998,1.19237,0.82856,0.69538,0.78932,0.57085,1.00829,0.77824,1.09536,0.00091288,0.00091288,0.00091288
90,1972.63,0.97101,0.72807,1.17266,0.87083,0.69995,0.80265,0.58607,0.96723,0.73257,1.03541,0.00091189,0.00091189,0.00091189
91,1995.88,0.95229,0.71326,1.1694,0.87284,0.6924,0.80652,0.5915,0.98229,0.76447,1.0559,0.0009109,0.0009109,0.0009109
92,2018.93,0.98614,0.72408,1.18315,0.85371,0.70217,0.79457,0.57619,0.97966,0.76392,1.04486,0.00090991,0.00090991,0.00090991
93,2041.89,0.9802,0.73576,1.17376,0.86687,0.71377,0.80925,0.57856,1.01487,0.74182,1.04062,0.00090892,0.00090892,0.00090892
94,2064.92,0.97282,0.73625,1.17181,0.86104,0.70661,0.81181,0.58362,0.98512,0.73956,1.04659,0.00090793,0.00090793,0.00090793
95,2087.72,0.95331,0.70896,1.15931,0.85591,0.72555,0.81817,0.57656,1.03227,0.73473,1.0488,0.00090694,0.00090694,0.00090694
96,2109.34,0.96748,0.71638,1.1839,0.8673,0.70276,0.81008,0.60134,0.93883,0.76178,1.03588,0.00090595,0.00090595,0.00090595
97,2131.39,0.96216,0.72192,1.16853,0.83004,0.72504,0.81013,0.59576,0.93491,0.73607,1.02695,0.00090496,0.00090496,0.00090496
98,2154.21,0.96621,0.73993,1.1765,0.86497,0.70148,0.8024,0.58539,0.95212,0.74675,1.02565,0.00090397,0.00090397,0.00090397
99,2177.2,0.94305,0.70712,1.15891,0.86846,0.71941,0.82293,0.59074,0.98372,0.7141,1.03184,0.00090298,0.00090298,0.00090298
100,2202.81,0.92505,0.69678,1.14723,0.88464,0.70712,0.80724,0.59541,0.93618,0.70112,1.01962,0.00090199,0.00090199,0.00090199
101,2226.43,0.95458,0.70152,1.16543,0.86395,0.72862,0.82214,0.594,0.96258,0.71977,1.02575,0.000901,0.000901,0.000901
102,2249.39,0.9277,0.69903,1.16071,0.85761,0.7155,0.80907,0.57693,0.98207,0.72158,1.03859,0.00090001,0.00090001,0.00090001
103,2272.47,0.961,0.71511,1.17881,0.85322,0.72555,0.81622,0.59551,0.93371,0.69911,1.02759,0.00089902,0.00089902,0.00089902
104,2295.39,0.91925,0.68946,1.14064,0.83177,0.72406,0.80305,0.59233,0.93222,0.70202,1.02694,0.00089803,0.00089803,0.00089803
105,2318.42,0.95085,0.69742,1.15494,0.8527,0.72606,0.80891,0.58688,0.95992,0.74432,1.04572,0.00089704,0.00089704,0.00089704
106,2341.29,0.9331,0.68652,1.15461,0.86104,0.71889,0.8205,0.59967,0.97463,0.70818,1.05741,0.00089605,0.00089605,0.00089605
107,2364.29,0.9312,0.70289,1.15349,0.88148,0.71597,0.81965,0.59152,0.98457,0.69759,1.03357,0.00089506,0.00089506,0.00089506
