epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,908.461,1.34249,1.27208,1.42203,0.83712,0.67025,0.74864,0.48927,1.26051,0.98344,1.191,0.00095941,0.00095941,0.00095941
43,931.06,1.36994,1.26213,1.42362,0.68205,0.68356,0.707,0.47483,1.21887,1.08059,1.1905,0.00095842,0.00095842,0.00095842
44,953.097,1.35879,1.26748,1.44197,0.75226,0.69124,0.71975,0.43805,1.3746,1.03506,1.23288,0.00095743,0.00095743,0.00095743
45,977.184,1.34441,1.2524,1.41663,0.81347,0.66564,0.75449,0.48311,1.27812,0.98405,1.1954,0.00095644,0.00095644,0.00095644
46,1001.85,1.35061,1.24513,1.42045,0.84964,0.68715,0.76849,0.48613,1.30915,0.95375,1.19342,0.00095545,0.00095545,0.00095545
47,1024.52,1.37823,1.22834,1.43159,0.85628,0.64619,0.75984,0.49821,1.24976,0.95639,1.17429,0.00095446,0.00095446,0.00095446
48,1047.6,1.34976,1.24552,1.40426,0.86359,0.62314,0.74647,0.49504,1.21985,0.93978,1.16734,0.00095347,0.00095347,0.00095347
49,1070.82,1.34359,1.23627,1.39197,0.80885,0.66103,0.73486,0.48537,1.26978,0.98883,1.18696,0.00095248,0.00095248,0.00095248
50,1093.97,1.35452,1.24666,1.41324,0.78999,0.61239,0.72372,0.49715,1.13849,0.96656,1.14228,0.00095149,0.00095149,0.00095149
51,1116.87,1.31509,1.21947,1.38386,0.76779,0.68566,0.74629,0.49069,1.26385,0.98558,1.18501,0.0009505,0.0009505,0.0009505
52,1140.33,1.33368,1.23545,1.3987,0.79667,0.70968,0.75961,0.4982,1.21157,0.95403,1.1669,0.00094951,0.00094951,0.00094951
53,1164.18,1.32529,1.19823,1.39403,0.77051,0.702,0.74747,0.4827,1.25103,0.97145,1.2031,0.00094852,0.00094852,0.00094852
54,1188.3,1.31159,1.19805,1.39149,0.79854,0.67998,0.76109,0.49932,1.27276,0.901,1.20701,0.00094753,0.00094753,0.00094753
55,1213.77,1.29902,1.17973,1.37709,0.7752,0.70814,0.75714,0.47411,1.34739,0.96562,1.22542,0.00094654,0.00094654,0.00094654
56,1238.12,1.31196,1.1972,1.39327,0.81526,0.69142,0.76179,0.49057,1.30557,0.91953,1.22756,0.00094555,0.00094555,0.00094555
57,1260.85,1.27729,1.17135,1.37195,0.82477,0.69432,0.76615,0.50024,1.26093,0.92299,1.20592,0.00094456,0.00094456,0.00094456
58,1281,1.25901,1.16468,1.34892,0.78561,0.71377,0.75012,0.48329,1.2815,0.93907,1.18013,0.00094357,0.00094357,0.00094357
59,1301.45,1.25151,1.14457,1.35251,0.83257,0.68356,0.77426,0.49467,1.25797,0.93293,1.17944,0.00094258,0.00094258,0.00094258
60,1322.45,1.23993,1.15202,1.34965,0.87684,0.681,0.78112,0.50306,1.28779,0.90646,1.20071,0.00094159,0.00094159,0.00094159
61,1343.13,1.25057,1.16072,1.34812,0.80216,0.72455,0.77657,0.51587,1.16681,0.88414,1.14299,0.0009406,0.0009406,0.0009406
62,1365.96,1.23754,1.14323,1.33911,0.83103,0.68049,0.76867,0.5194,1.18962,0.88555,1.14238,0.00093961,0.00093961,0.00093961
63,1389.01,1.23792,1.14764,1.33309,0.72755,0.71373,0.75551,0.51079,1.17426,0.94617,1.15856,0.00093862,0.00093862,0.00093862
64,1412,1.2505,1.14259,1.35786,0.77849,0.72248,0.76053,0.5029,1.20488,0.8932,1.15621,0.00093763,0.00093763,0.00093763
65,1435.09,1.23358,1.12367,1.34173,0.75134,0.72095,0.74776,0.49316,1.19766,0.92362,1.15662,0.00093664,0.00093664,0.00093664
66,1457.96,1.23906,1.13662,1.35292,0.84338,0.681,0.77559,0.55249,1.07513,0.85034,1.1123,0.00093565,0.00093565,0.00093565
67,1481.24,1.24219,1.12024,1.3535,0.74183,0.6979,0.74319,0.49125,1.21796,0.95847,1.16611,0.00093466,0.00093466,0.00093466
68,1501.39,1.2358,1.14321,1.32993,0.78792,0.70766,0.75983,0.50111,1.23779,0.92133,1.16734,0.00093367,0.00093367,0.00093367
69,1521.72,1.25876,1.12823,1.35975,0.80414,0.69022,0.74737,0.48009,1.30648,0.9552,1.22217,0.00093268,0.00093268,0.00093268
70,1544.43,1.22306,1.11958,1.324,0.82325,0.69636,0.76493,0.50747,1.22941,0.89213,1.16556,0.00093169,0.00093169,0.00093169
71,1568.38,1.22129,1.11457,1.33601,0.76024,0.70814,0.74721,0.49221,1.18513,0.92815,1.1522,0.0009307,0.0009307,0.0009307
72,1591.64,1.23901,1.09784,1.34373,0.85123,0.70763,0.78657,0.51723,1.23683,0.85798,1.15753,0.00092971,0.00092971,0.00092971
73,1614.74,1.21614,1.10353,1.34299,0.83351,0.70865,0.78544,0.5182,1.23236,0.84917,1.16509,0.00092872,0.00092872,0.00092872
74,1638.06,1.18419,1.06549,1.30803,0.75839,0.73289,0.77234,0.52015,1.18259,0.89036,1.14353,0.00092773,0.00092773,0.00092773
75,1661.26,1.19192,1.06928,1.32265,0.83759,0.69841,0.77834,0.53122,1.1401,0.85428,1.12823,0.00092674,0.00092674,0.00092674
76,1684,1.20809,1.08196,1.33616,0.78422,0.70712,0.76746,0.47768,1.36354,0.93786,1.2309,0.00092575,0.00092575,0.00092575
77,1705.58,1.2173,1.09577,1.3191,0.83167,0.71173,0.79039,0.52847,1.22451,0.86236,1.1607,0.00092476,0.00092476,0.00092476
78,1726.76,1.19504,1.07675,1.30919,0.79921,0.71121,0.77468,0.51113,1.20821,0.88048,1.14484,0.00092377,0.00092377,0.00092377
