epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
66,1317.69,1.00287,0.81054,1.14528,0.88745,0.69042,0.80866,0.58527,0.99612,0.73608,1.0631,0.00093565,0.00093565,0.00093565
67,1337.53,0.99562,0.78552,1.13696,0.86469,0.71331,0.81174,0.59045,0.95851,0.71847,1.05116,0.00093466,0.00093466,0.00093466
68,1357.4,0.98595,0.76731,1.12754,0.84891,0.72784,0.81016,0.5835,0.99464,0.73152,1.05222,0.00093367,0.00093367,0.00093367
69,1377.15,0.99954,0.76721,1.14461,0.89201,0.6767,0.80236,0.58527,0.96773,0.72859,1.04869,0.00093268,0.00093268,0.00093268
70,1396.92,1.02059,0.79673,1.14276,0.84456,0.71777,0.80446,0.5766,0.995,0.76247,1.05099,0.00093169,0.00093169,0.00093169
71,1416.79,0.98899,0.78594,1.13728,0.88398,0.70865,0.81625,0.56428,1.04518,0.74532,1.06461,0.0009307,0.0009307,0.0009307
72,1436.55,0.98503,0.77388,1.13573,0.88461,0.69278,0.811,0.57061,1.04775,0.7382,1.04842,0.00092971,0.00092971,0.00092971
73,1456.4,1.00446,0.78052,1.13445,0.86765,0.71019,0.80695,0.57767,0.98175,0.7577,1.04361,0.00092872,0.00092872,0.00092872
74,1476.37,0.99774,0.78032,1.14197,0.84721,0.71429,0.80415,0.57966,0.97349,0.75689,1.054,0.00092773,0.00092773,0.00092773
75,1496.4,0.99957,0.77564,1.13757,0.86309,0.72709,0.81405,0.59407,0.938,0.72189,1.02376,0.00092674,0.00092674,0.00092674
76,1516.26,0.97765,0.77394,1.12507,0.84663,0.70946,0.80298,0.58827,0.96625,0.73151,1.05435,0.00092575,0.00092575,0.00092575
77,1536.08,0.9894,0.77524,1.1435,0.87942,0.72453,0.82119,0.58464,0.9821,0.73271,1.04032,0.00092476,0.00092476,0.00092476
78,1556.02,0.96831,0.76878,1.12815,0.8914,0.70046,0.81334,0.56938,1.06567,0.74407,1.07427,0.00092377,0.00092377,0.00092377
79,1575.93,0.99067,0.76569,1.13079,0.87409,0.72197,0.82283,0.60213,0.96157,0.70306,1.04105,0.00092278,0.00092278,0.00092278
80,1595.9,0.99195,0.7779,1.14241,0.84597,0.72606,0.81331,0.59616,0.93725,0.69875,1.0284,0.00092179,0.00092179,0.00092179
81,1615.78,0.95064,0.74642,1.12027,0.88541,0.70661,0.81333,0.588,0.984,0.71717,1.07562,0.0009208,0.0009208,0.0009208
82,1635.72,0.96656,0.74361,1.13111,0.8618,0.71685,0.80191,0.59246,0.91846,0.71783,1.02576,0.00091981,0.00091981,0.00091981
83,1655.53,0.95865,0.73764,1.12168,0.87329,0.71283,0.81109,0.5877,0.9926,0.72208,1.05754,0.00091882,0.00091882,0.00091882
84,1675.46,0.98148,0.74848,1.13742,0.8677,0.7276,0.82013,0.59417,0.97198,0.70143,1.03557,0.00091783,0.00091783,0.00091783
85,1695.4,0.96548,0.74479,1.12403,0.87386,0.71685,0.81255,0.5703,1.04619,0.72185,1.07756,0.00091684,0.00091684,0.00091684
86,1715.43,0.9662,0.76224,1.12513,0.86493,0.71224,0.82187,0.56502,1.05963,0.73966,1.06381,0.00091585,0.00091585,0.00091585
87,1735.42,0.95183,0.74487,1.11255,0.86198,0.71582,0.80969,0.58102,1.02259,0.71642,1.06437,0.00091486,0.00091486,0.00091486
88,1755.32,0.96229,0.74079,1.12214,0.89256,0.72094,0.82622,0.60513,0.96553,0.6905,1.02884,0.00091387,0.00091387,0.00091387
89,1775.22,0.95719,0.73474,1.11134,0.83815,0.72389,0.80694,0.57237,1.00507,0.77816,1.04162,0.00091288,0.00091288,0.00091288
90,1795.04,0.97458,0.74401,1.12745,0.87702,0.71204,0.81046,0.59782,0.93722,0.72051,1.04091,0.00091189,0.00091189,0.00091189
91,1814.92,0.97983,0.75253,1.13683,0.8605,0.71383,0.81338,0.59802,0.94909,0.71323,1.03398,0.0009109,0.0009109,0.0009109
92,1834.87,0.95212,0.7274,1.11103,0.82728,0.7573,0.8184,0.60428,0.92599,0.69574,1.02228,0.00090991,0.00090991,0.00090991
93,1854.74,0.95771,0.73179,1.11896,0.85336,0.7445,0.82359,0.60884,0.91234,0.67091,1.02124,0.00090892,0.00090892,0.00090892
94,1874.5,0.94072,0.73108,1.11426,0.86649,0.73111,0.81916,0.59597,0.9755,0.68858,1.04441,0.00090793,0.00090793,0.00090793
95,1894.57,0.94702,0.73656,1.0991,0.88348,0.71432,0.81973,0.5974,0.94918,0.68593,1.02916,0.00090694,0.00090694,0.00090694
96,1915.29,0.92936,0.71569,1.11117,0.87027,0.72504,0.8229,0.60539,0.94931,0.69731,1.02966,0.00090595,0.00090595,0.00090595
97,1935.71,0.95572,0.73475,1.11814,0.89177,0.69278,0.81337,0.59698,0.95168,0.70642,1.04214,0.00090496,0.00090496,0.00090496
